[0.000000] (-) TimerEvent: {}
[0.000233] (cv_basics) JobQueued: {'identifier': 'cv_basics', 'dependencies': OrderedDict()}
[0.310639] (two_wheeled_robot) JobProgress: {'identifier': 'two_wheeled_robot', 'progress': 'install'}
[0.320544] (two_wheeled_robot) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/yuhan/lab_2025/build/two_wheeled_robot'], 'cwd': '/home/yuhan/lab_2025/build/two_wheeled_robot', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'yuhan'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins::/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:'), ('HOME', '/home/yuhan'), ('OLDPWD', '/home/yuhan/lab_2025/docker'), ('DESKTOP_SESSION', 'ubuntu'), ('GAZEBO_MASTER_URI', 'http://localhost:11345'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '2511'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('COLCON_PREFIX_PATH', '/home/yuhan/lab_2025/install:/home/yuhan/turtlebot3_ws/install'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'yuhan'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'yuhan'), ('TERM', 'xterm-256color'), ('GAZEBO_MODEL_PATH', '/usr/share/gazebo-11/models:/usr/share/gazebo-11/models:'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('OGRE_RESOURCE_PATH', '/usr/lib/x86_64-linux-gnu/OGRE-1.9.0'), ('PATH', '/opt/ros/humble/bin:/home/yuhan/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/admin:@/tmp/.ICE-unix/2481,unix/admin:/tmp/.ICE-unix/2481'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/1d256776_a170_4057_9a20_5286b5c60141'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':1'), ('LANG', 'ru_RU.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.145'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('ROS_DOMAIN_ID', '30'), ('AMENT_PREFIX_PATH', '/home/yuhan/lab_2025/install/two_wheeled_robot:/home/yuhan/lab_2025/install/cv_basics:/home/yuhan/turtlebot3_ws/install/turtlebot3_description:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('GAZEBO_RESOURCE_PATH', '/usr/share/gazebo-11:/usr/share/gazebo-11:'), ('GAZEBO_MODEL_DATABASE_URI', 'http://models.gazebosim.org'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/yuhan/lab_2025/build/two_wheeled_robot'), ('QT_QPA_PLATFORM', 'xcb'), ('TURTLEBOT3_MODEL', 'waffle'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('GAZEBO_PLUGIN_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/yuhan/lab_2025/install/cv_basics/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/yuhan/lab_2025/install/two_wheeled_robot:/home/yuhan/turtlebot3_ws/install/turtlebot3_description:/home/yuhan/lab_2025/install/cv_basics:/opt/ros/humble')]), 'shell': False}
[0.328110] (two_wheeled_robot) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.328337] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/config\n'}
[0.328422] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/config/ekf_urdf.yaml\n'}
[0.328478] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/config/ekf.yaml\n'}
[0.328527] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch\n'}
[0.328577] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/two_wheeled_robot_rviz.launch.py\n'}
[0.328660] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/launch_urdf_into_gazebo.launch.py\n'}
[0.328712] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/neighborhood_world\n'}
[0.328771] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/neighborhood_world/neighborhood_world_v1.launch.py\n'}
[0.328818] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/neighborhood_world/neighborhood_world_v2.launch.py\n'}
[0.328864] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/neighborhood_world/neighborhood_world_v3.launch.py\n'}
[0.329037] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/warehouse_world\n'}
[0.329089] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/warehouse_world/todo_warehouse.py\n'}
[0.329143] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/load_world_into_gazebo.launch.py\n'}
[0.329191] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/launch/launch_sim_cv.launch.py\n'}
[0.329236] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps\n'}
[0.329278] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/neighborhood_world\n'}
[0.329320] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/neighborhood_world/neighborhood_world.yaml\n'}
[0.329362] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/neighborhood_world/neighborhood_world.pgm\n'}
[0.329422] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world\n'}
[0.329471] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/005\n'}
[0.329518] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/005/map.pgm\n'}
[0.329566] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/005/map_rotated.pgm\n'}
[0.329615] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/005/map.yaml\n'}
[0.329662] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/005/map_rotated.png\n'}
[0.329711] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/keepout2.yaml\n'}
[0.329757] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/002\n'}
[0.329829] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/002/map.pgm\n'}
[0.329880] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/002/map.yaml\n'}
[0.329931] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/lanes.yaml\n'}
[0.330141] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/lanes_rotated.pgm\n'}
[0.330193] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/maps/warehouse_world/keepout_rotated2.pgm\n'}
[0.330240] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media\n'}
[0.330291] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/node_graph\n'}
[0.330342] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/node_graph/rviz_launch_rosgraph.png\n'}
[0.330399] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/frames\n'}
[0.330737] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/frames/frames.pdf\n'}
[0.330788] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/frames/frames.gv\n'}
[0.330837] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials\n'}
[0.330885] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/scripts\n'}
[0.330933] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/scripts/servicesim.material\n'}
[0.330981] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures\n'}
[0.331029] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/cubicle_wall.png\n'}
[0.331077] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/bathroom.png\n'}
[0.331125] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/wall_plain_and_door.png\n'}
[0.331174] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/elevator.png\n'}
[0.331224] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/sink.png\n'}
[0.331274] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/floors.png\n'}
[0.331325] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/door_wall.png\n'}
[0.331379] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/hallway.png\n'}
[0.331524] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/wall_color.png\n'}
[0.331576] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/plain.png\n'}
[0.331623] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/window.png\n'}
[0.331674] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/ceiling.png\n'}
[0.332140] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/materials/textures/wall_window_and_elevator.png\n'}
[0.332488] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/gps\n'}
[0.332694] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/media/gps/gps_service_call_set_origin_lat_lon\n'}
[0.332818] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes\n'}
[0.332933] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/bicep.stl\n'}
[0.333616] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/arm_base.stl\n'}
[0.333771] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/robot_base.stl\n'}
[0.333831] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/elbow.stl\n'}
[0.333878] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/cafe\n'}
[0.333922] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/cafe/walk.dae\n'}
[0.333963] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/wheel.stl\n'}
[0.334005] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/yuhan/lab_2025/install/two_wheeled_robot/share/two_wheeled_robot/meshes/office\n'}
